country,city,accentcity,region,population,latitude,longitude
rs,lepenac,Lepenac,00,,43.346111,21.083333
rs,lepena,Lepena,00,,43.635833,22.21
rs,lepenica,Lepenica,00,,42.673056,22.024444
rs,lepina,Lepina,00,,42.568611,21.071111
rs,lepine,Lepinë,00,,42.568611,21.071111
rs,lepojevici,Lepojevici,00,,43.430278,20.030278
rs,lepojevic,Lepojevic,00,,43.7475,21.068611
rs,leposavici,Leposavici,00,,43.103889,20.802778
rs,leposavic,Leposavic,00,,43.103889,20.802778
rs,leposaviq,Leposaviq,00,,43.103889,20.802778
rs,lepovici,Lepovici,00,,42.925,20.596389
rs,lepterija,Lepterija,00,,43.636389,21.887222
rs,lerajt mahala,Lerajt Mahala,00,,42.379444,21.554167
rs,lera,Lera,00,,42.379444,21.554167
rs,lerska mahala,Lerska Mahala,00,,42.379444,21.554167
rs,lerthi,Lerthi,00,,42.724444,20.226944
rs,lesak,Lesak,00,,43.166667,20.742778
rs,lesane,Lesane,00,,42.327778,20.781111
rs,lesanska mahala,Lesanska Mahala,00,,42.339444,20.786667
rs,lesanska mala,Lesanska Mala,00,,42.339444,20.786667
rs,lescarci,Lescarci,00,,42.361944,21.843889
rs,lesendrici,Lesendrici,00,,43.42,20.841111
rs,lesenovci,Lesenovci,00,,43.431667,21.026389
rs,lesevici,Lesevici,00,,43.523056,19.850556
rs,lesevo,Lesevo,00,,43.731111,20.890278
rs,leshak,Leshak,00,,43.166667,20.742778
rs,leshan,Leshan,00,,42.327778,20.781111
rs,leshtane,Leshtane,00,,42.044167,20.684722
rs,leshtani,Leshtani,00,,42.044167,20.684722
rs,leshtan,Leshtan,00,,42.044167,20.684722
rs,leshtari,Leshtari,00,,42.645833,21.486667
rs,leshtar,Leshtar,00,,42.645833,21.486667
rs,lesje,Lesje,00,,43.851944,21.530278
rs,leska,Leska,00,,42.541944,22.400833
rs,leska mahala,Leska Mahala,00,,42.541944,22.400833
rs,leskoc,Leskoc,00,,42.176389,20.728056
rs,leskoshic,Lëskoshic,00,,42.684444,21.029722
rs,leskova bara,Leskova Bara,00,,42.730833,22.1725
rs,leskovac,Leskovac,00,,42.176389,20.728056
rs,leskovac,Leskovac,02,63683,42.998056,21.946111
rs,leskova glava,Leskova Glava,00,,43.009722,20.744444
rs,leskova,Leskova,00,,43.063333,20.178889
rs,leskova ravan,Leskova Ravan,00,,44.398333,19.226667
rs,leskova rtina,Leskova Rtina,00,,42.405556,22.209722
rs,leskovcic,Leskovcic,00,,42.684444,21.029722
rs,leskovica,Leskovica,00,,42.226667,21.360556
rs,leskovik,Leskovik,00,,43.296667,22.193056
rs,leskovo,Leskovo,00,,42.176389,20.728056
rs,les,Les,00,,42.151667,20.753611
rs,lesnica,Lesnica,00,4715,44.6525,19.31
rs,lesocke,Lesockë,00,,42.662778,21.648056
rs,lesovici,Lesovici,00,,43.523056,19.850556
rs,lestane,Lestane,00,9024,44.730556,20.575833
rs,lestansko,Lestansko,00,,44.036111,19.685278
rs,lestar,Lestar,00,,42.645833,21.486667
rs,letance,Letance,00,,42.931111,21.186667
rs,letanci,Letanci,00,,42.931111,21.186667
rs,letanc,Letanc,00,,42.931111,21.186667
rs,letani,Letani,00,,42.931111,21.186667
rs,letan,Letan,00,,42.931111,21.186667
rs,letnica,Letnica,00,,42.291944,21.451944
rs,letnice,Letnicë,00,,42.291944,21.451944
rs,letovaciste,Letovaciste,00,,42.544722,20.2675
rs,letovac,Letovac,00,,43.031667,20.7425
rs,letovaliste,Letovaliste,00,,42.544722,20.2675
rs,letovica,Letovica,00,,42.3925,21.690278
rs,letoviste,Letoviste,00,,42.751944,22.043056
rs,leusici,Leusici,00,,44.0375,20.248056
rs,leva reka,Leva Reka,00,,42.513056,22.014444
rs,levorecani,Levorecani,00,,42.571667,21.923611
rs,levosa,Levosa,00,,42.666944,20.256667
rs,levosha,Levosha,00,,42.666944,20.256667
rs,levoshe,Lëvoshë,00,,42.666944,20.256667
rs,levosoje,Levosoje,00,,42.436389,21.741667
rs,levovik,Levovik,00,,43.619444,22.042222
rs,lezaj,Lezaj,00,,42.813056,20.633333
rs,lezak,Lezak,00,,43.166667,20.742778
rs,lezbalija mahala,Lezbalija Mahala,00,,42.317222,21.569167
rs,lezimir,Lezimir,00,,45.123333,19.570278
rs,lez,Lez,00,,42.151667,20.753611
rs,lezmir,Lezmir,00,,45.123333,19.570278
rs,lezno,Lezno,00,,43.109167,20.885278
rs,licarova mahala,Licarova Mahala,00,,42.513889,22.385278
rs,lice,Lice,00,,44.324444,19.436944
rs,licevac,Licevac,00,,42.39,22.248056
rs,licin dol,Licin Dol,00,,42.859167,22.138611
rs,licje,Licje,00,,43.086667,22.164167
rs,licni dol,Licni Dol,00,,42.859167,22.138611
rs,lijesca,Lijesca,00,,43.356944,19.796667
rs,lijeva reka,Lijeva Reka,00,,43.299444,20.236111
rs,likashani,Likashani,00,,42.698333,20.898333
rs,likashan,Likashan,00,,42.698333,20.898333
rs,likeni,Likeni,00,,42.3675,21.029722
rs,likodra,Likodra,00,,44.390278,19.426111
rs,likofc,Likofc,00,,42.665,20.770556
rs,likosane,Likosane,00,,42.698333,20.898333
rs,likosan,Likosan,00,,42.698333,20.898333
rs,likoshani,Likoshani,00,,42.698333,20.898333
rs,likovac,Likovac,00,,42.665,20.770556
rs,lilance,Lilancë,00,,42.425556,21.807778
rs,liliomos,Liliomos,00,,45.52,19.363611
rs,linadica,Linadica,00,,43.305556,20.500556
rs,linca mahala,Linca Mahala,00,,42.426111,21.847222
rs,lingurci,Lingurci,00,,42.563611,22.0625
rs,linguri,Linguri,00,,42.734167,22.183333
rs,linovo,Linovo,00,,43.046389,22.342778
rs,lipac,Lipac,00,,44.887778,19.093056
rs,lipa,Lipa,00,,42.705833,20.273611
rs,lipar,Lipar,00,,44.324444,20.628889
rs,lipe,Lipë,00,,42.705833,20.273611
rs,lipenovic,Lipenovic,00,,44.375556,19.374167
rs,lipica,Lipica,00,,42.997222,20.255
rs,lipik,Lipik,00,,44.508611,19.910833
rs,lipinovic,Lipinovic,00,,44.375556,19.374167
rs,lipjan,Lipjan,00,,42.521667,21.125833
rs,lipljane,Lipljane,00,,42.521667,21.125833
rs,lipljan,Lipljan,00,,42.521667,21.125833
rs,liplje,Liplje,00,,44.255556,20.309167
rs,lipnica,Lipnica,00,,43.814167,20.447778
rs,lipnicki sor,Lipnicki Sor,00,,44.580278,19.266667
rs,lipnik,Lipnik,00,,44.296389,19.280833
rs,lipolist,Lipolist,00,,44.706667,19.504444
rs,lipovaca,Lipovaca,00,,44.453889,19.3475
rs,lipovac,Lipovac,00,,42.310833,20.4775
rs,lipova,Lipova,00,,43.620833,20.865556
rs,lipovc,Lipovc,00,,42.310833,20.4775
rs,lipovec,Lipovec,00,,42.310833,20.4775
rs,lipovica,Lipovica,00,,42.400556,21.544444
rs,lipovica mahala,Lipovica Mahala,00,,42.646667,21.666944
rs,lipovicka mehana,Lipovicka Mehana,00,,44.633889,20.408889
rs,lipovnik,Lipovnik,00,,42.7225,22.157778
rs,lipovo brdo,Lipovo Brdo,00,,44.385,19.219444
rs,lipovo,Lipovo,00,,43.620833,20.865556
rs,lisacka,Lisacka,00,,42.662778,21.648056
rs,lisac,Lisac,00,,42.663333,22.448056
rs,lisa,Lisa,00,,43.622778,20.188333
rs,lisani,Lisani,00,,43.744167,20.450556
rs,lisec mahala,Lisec Mahala,00,,42.663333,22.448056
rs,lisica,Lisica,00,,42.9075,20.883333
rs,lisice,Lisice,00,,43.847222,20.156667
rs,lisicina,Lisicina,00,,43.571111,19.318889
rs,lisi,Lisi,00,,42.9075,20.883333
rs,lisina,Lisina,00,,43.281389,20.752778
rs,lisine,Lisine,00,,43.460556,19.369722
rs,liskarce,Liskarce,00,,42.328333,21.865833
rs,lis,Lis,00,,43.803889,20.178056
rs,lismiri,Lismiri,00,,42.641667,21.060833
rs,lismir,Lismir,00,,42.641667,21.060833
rs,lisnaje,Lisnajë,00,,42.323056,20.851389
rs,lisoca,Lisoca,00,,42.662778,21.648056
rs,lisocka,Lisocka,00,,42.662778,21.648056
rs,liso polje,Liso Polje,00,,44.543889,20.198611
rs,lisori,Lisori,00,,42.662778,21.648056
rs,lisor,Lisor,00,,42.662778,21.648056
rs,lisovic,Lisovic,00,,44.552222,20.446389
rs,livada,Livada,00,,42.534167,22.457222
rs,livada mahala,Livada Mahala,00,,42.489444,22.44
rs,livadce,Livadce,00,,42.923889,21.226667
rs,livade,Livade,00,,45.636944,20.592778
rs,livadhia e eperme,Livadhia e Epërme,00,,43,21.199444
rs,livadhia e poshtme,Livadhia e Poshtme,00,,42.923889,21.226667
rs,livadhia,Livadhia,00,,42.923889,21.226667
rs,livadhi,Livadhi,00,,42.923889,21.226667
rs,livadh,Livadh,00,,42.564444,21.166667
rs,livadica,Livadica,00,,42.923889,21.226667
rs,livadice,Livadicë,00,,42.923889,21.226667
rs,livadje,Livadje,00,,43.321389,20.906111
rs,livagje,Livagje,00,,43.321389,20.906111
rs,livoc i eperm,Livoç i Epërm,00,,42.456944,21.431111
rs,livoci i eperm,Livoçi i Epërm,00,,42.456944,21.431111
rs,livoci i poshtem,Livoçi i Poshtëm,00,,42.431111,21.453056
rs,livoc i poshtem,Livoç i Poshtëm,00,,42.431111,21.453056
rs,livoc,Livoc,00,,42.431111,21.453056
rs,livragona,Livragona,00,,42.612778,21.058889
rs,livragone,Livragonë,00,,42.612778,21.058889
rs,ljac mahala,Ljac Mahala,00,,42.537778,20.731389
rs,ljac mala,Ljac Mala,00,,42.18,21.250556
rs,ljafet,Ljafet,00,,42.351389,21.551944
rs,ljajcic,Ljajcic,00,,42.6475,21.721667
rs,ljanik,Ljanik,00,,42.313056,21.818056
rs,ljaroj,Ljaroj,00,,42.7,20.711944
rs,ljebuse,Ljebuse,00,,42.563056,20.290833
rs,ljeka mahala,Ljeka Mahala,00,,42.273056,21.202222
rs,ljek mahala,Ljek Mahala,00,,42.621944,20.836111
rs,ljeljen do,Ljeljen Do,00,,43.4675,19.643056
rs,ljeljenica,Ljeljenica,00,,43.369444,19.46
rs,ljepojevici,Ljepojevici,00,,43.430278,20.030278
rs,ljesane,Ljesane,00,,42.63,20.446389
rs,ljeskovac,Ljeskovac,00,,43.405556,19.595278
rs,ljesnica,Ljesnica,00,,44.6525,19.31
rs,ljestanci,Ljestanci,00,,44.0875,19.528333
rs,ljestansko,Ljestansko,00,,44.036111,19.685278
rs,ljestar,Ljestar,00,,42.653889,21.482778
rs,ljevaja,Ljevaja,00,,44.073056,20.336111
rs,ljevosa,Ljevosa,00,,42.666944,20.256667
rs,ljevosha,Ljevosha,00,,42.666944,20.256667
rs,ljevoshe,Ljevoshe,00,,42.666944,20.256667
rs,ljigata,Ljigata,00,,42.170833,20.5825
rs,ljig,Ljig,02,3060,44.224444,20.240278
rs,ljiljance,Ljiljance,00,,42.425556,21.807778
rs,ljiljci,Ljiljci,00,,43.335,19.665833
rs,ljimanavit mahala,Ljimanavit Mahala,00,,42.355,20.931389
rs,ljipica,Ljipica,00,,42.997222,20.255
rs,ljobojevici,Ljobojevici,00,,43.62,19.548611
rs,ljokaj,Ljokaj,00,,42.345,20.368056
rs,ljosevici,Ljosevici,00,,42.825556,20.631389
rs,ljubaca,Ljubaca,00,,44.1325,19.512778
rs,ljuba,Ljuba,00,,45.156111,19.390278
rs,ljubanci,Ljubanci,00,,42.426944,21.902778
rs,ljubanje,Ljubanje,00,,43.819722,19.826389
rs,ljubatovica,Ljubatovica,00,,43.256944,22.401944
rs,ljubatovici,Ljubatovici,00,,43.510556,19.383611
rs,ljubava,Ljubava,00,,43.658611,21.181389
rs,ljubenic,Ljubenic,00,,42.597778,20.291389
rs,ljubenkovici,Ljubenkovici,00,,43.495,19.251667
rs,ljuberada,Ljuberada,00,,43.027222,22.381667
rs,ljuberagja,Ljuberagja,00,,43.027222,22.381667
rs,ljube selo,Ljube Selo,00,,44.267222,20.7025
rs,ljubicevac,Ljubicevac,00,,44.116667,20.6
rs,ljubiceva,Ljubiceva,00,,42.155556,20.733889
rs,ljubicevo,Ljubicevo,00,,42.155556,20.733889
rs,ljubicici,Ljubicici,00,,43.874444,19.619167
rs,ljubici,Ljubici,00,,43.387222,19.730556
rs,ljubic,Ljubic,00,,43.902778,20.355556
rs,ljubinci,Ljubinci,00,,42.700556,22.004722
rs,ljubinic,Ljubinic,00,,44.541389,20.058611
rs,ljubinje,Ljubinje,00,,44.633056,21.426389
rs,ljubis,Ljubis,00,,43.616667,19.856667
rs,ljubista,Ljubista,00,,42.294722,21.411667
rs,ljubiste,Ljubiste,00,,42.294722,21.411667
rs,ljubizda has,Ljubizda Has,00,,42.260833,20.571667
rs,ljubizda,Ljubizda,00,,42.238056,20.770556
rs,ljubizde,Ljubizde,00,,42.505278,20.7
rs,ljubojevici,Ljubojevici,00,,43.4925,19.67
rs,ljubojevina,Ljubojevina,00,,43.434167,19.482222
rs,ljubos,Ljubos,00,,43.948056,19.469167
rs,ljubovac,Ljubovac,00,,42.796667,20.849167
rs,ljubovce,Ljubovce,00,,42.421944,20.916944
rs,ljubovija,Ljubovija,00,4243,44.189444,19.376667
rs,ljubovishte,Ljubovishte,00,,42.056667,20.663056
rs,ljuboviste,Ljuboviste,00,,42.056667,20.663056
rs,ljubovo,Ljubovo,00,,42.739722,20.41
rs,ljubozda,Ljubozda,00,,42.776944,20.441944
rs,ljubten,Ljubten,00,,43.425556,21.578611
rs,ljubusa,Ljubusa,00,,42.563056,20.290833
rs,ljude,Ljude,00,,42.735556,20.108611
rs,ljugbunar,Ljugbunar,00,,42.424722,20.434722
rs,ljugit,Ljugit,00,,42.540278,20.892222
rs,ljug mahala,Ljug Mahala,00,,42.405,20.953889
rs,ljugska mahala,Ljugska Mahala,00,,42.408056,20.886111
rs,ljukinaj,Ljukinaj,00,,42.294167,20.615278
rs,ljukinjaj,Ljukinjaj,00,,42.294167,20.615278
rs,ljukovo,Ljukovo,00,,45.025833,20.025
rs,ljulac,Ljulac,00,,43.219444,20.388333
rs,ljuljaci,Ljuljaci,00,,44.016667,20.666667
rs,ljuljaj,Ljuljaj,00,,42.713333,20.040556
rs,ljumbarda,Ljumbarda,00,,42.546667,20.346667
rs,ljumbardh,Ljumbardh,00,,42.546667,20.346667
rs,ljum-bunar,Ljum-Bunar,00,,42.424722,20.434722
rs,ljupten,Ljupten,00,,43.425556,21.578611
rs,ljusa,Ljusa,00,,43.076944,21.277778
rs,ljusta,Ljusta,00,,42.8525,20.829167
rs,ljutaca,Ljutaca,00,,44.054444,19.781667
rs,ljutaje,Ljutaje,00,,43.260556,20.248889
rs,ljutena,Ljutena,00,,43.156389,21.218056
rs,ljutez,Ljutez,00,,42.79,22.137222
rs,ljutice,Ljutice,00,,44.461667,19.755278
rs,ljutice,Ljutice,02,,44.022222,20.021667
rs,ljuti dol,Ljuti Dol,00,,42.573611,22.400833
rs,ljutoglava,Ljutoglava,00,,42.275833,20.786389
rs,ljutoglave,Ljutoglave,00,,42.662222,20.418889
rs,ljutoglav,Ljutoglav,00,,42.275833,20.786389
rs,ljutogllov,Ljutogllov,00,,42.275833,20.786389
rs,ljutova,Ljutova,00,,43.181667,21.094444
rs,ljutovnica,Ljutovnica,00,,44.083333,20.433333
rs,ljuza,Ljuza,00,,42.3125,21.262222
rs,ljuznica,Ljuznica,00,,42.453056,20.894722
rs,lkenasi,Lkenasi,00,,42.928056,21.165833
rs,lkenas,Lkenas,00,,42.928056,21.165833
rs,llabjani,Llabjani,00,,42.567778,21.343889
rs,llabjan,Llabjan,00,,42.567778,21.343889
rs,llabuca,Llabuca,00,,42.821944,21.168611
rs,llabuce,Llabucë,00,,42.821944,21.168611
rs,lladofci,Lladofci,00,,42.881667,21.241389
rs,lladovc,Lladovc,00,,42.881667,21.241389
rs,lladove,Lladovë,00,,42.388056,21.473333
rs,llapashtica e eperme,Llapashtica e Epërme,00,,42.896944,21.139722
rs,llapashtica e poshtme,Llapashtica e Poshtme,00,,42.8875,21.173333
rs,llapashtice e eperme,Llapashticë e Epërme,00,,42.896944,21.139722
rs,llapashtice e poshteme,Llapashtice e Poshtëme,00,,42.8875,21.173333
rs,llapceve,Llapçevë,00,,42.504722,20.584444
rs,llapiasi,Llapiasi,00,,42.9925,21.1425
rs,llapias,Llapias,00,,42.9925,21.1425
rs,llapushnik,Llapushnik,00,,42.565556,20.843889
rs,llapushniku,Llapushniku,00,,42.565556,20.843889
rs,llashkadrenoc,Llashkadrënoc,00,,42.533333,20.7475
rs,llashtica,Llashtica,00,,42.385,21.505
rs,llashtice,Llashticë,00,,42.385,21.505
rs,llausa,Llausa,00,,42.97,21.195556
rs,llausha,Llausha,00,,42.97,21.195556
rs,llaushe,Llaushë,00,,42.741667,20.761111
rs,llazareve,Llazarevë,00,,42.710556,21.103056
rs,llazbollpaq,Llazbollpaq,00,,42.708056,20.220556
rs,llazet e haxhajve,Llazet e Haxhajve,00,,42.738333,20.047222
rs,llazice,Llazicë,00,,42.555278,20.763333
rs,lleshtan,Lleshtan,00,,42.044167,20.684722
rs,llixhe e pejes,Llixhë e Pejës,00,,42.716667,20.389167
rs,llocani,Lloçani,00,,42.524444,20.280833
rs,llocan,Lloçan,00,,42.524444,20.280833
rs,llokvic,Llokvic,00,,42.171667,20.799444
rs,lloqani,Lloqani,00,,42.524444,20.280833
rs,lloqan,Lloqan,00,,42.524444,20.280833
rs,llovac,Llovac,00,,42.962222,20.763611
rs,llovca,Llovca,00,,42.402222,21.571667
rs,llovce,Llovcë,00,,42.402222,21.571667
rs,llovc,Llovc,00,,42.962222,20.763611
rs,llozhani,Llozhani,00,,42.618889,20.369722
rs,llozhan,Llozhan,00,,42.618889,20.369722
rs,llozice,Llozicë,00,,42.555278,20.763333
rs,llozne,Lloznë,00,,43.109167,20.885278
rs,llucane,Lluçanë,00,,42.446944,21.704167
rs,lluckarake,Lluçkarakë,00,,42.9775,20.683333
rs,lluga,Lluga,00,,42.75,20.461389
rs,llugovo,Llugovo,00,,42.75,20.461389
rs,llukaci begut,Llukaci Begut,00,,42.7325,20.445
rs,lluka e eperme,Lluka e Epërme,00,,42.545,20.307778
rs,lluka e poshtem,Lluka e Poshtem,00,,42.545833,20.335556
rs,lluka e poshtme,Lluka e Poshtme,00,,42.545833,20.335556
rs,llukafc i begut,Llukafc i Begut,00,,42.7325,20.445
rs,llukafci i begut,Llukafci i Begut,00,,42.7325,20.445
rs,llukafci i thate,Llukafci i Thatë,00,,42.734722,20.509444
rs,llukareke,Llukarekë,00,,42.9775,20.683333
rs,llukare,Llukarë,00,,42.709722,21.206667
rs,llukar,Llukar,00,,42.709722,21.206667
rs,llukavci i thate,Llukavci i Thatë,00,,42.734722,20.509444
rs,lluke e eperme,Llukë e Epërme,00,,42.545,20.307778
rs,lluke e poshtme,Llukë e Poshtme,00,,42.545833,20.335556
rs,llutova,Llutova,00,,42.730278,20.133056
rs,llutove,Llutovë,00,,42.730278,20.133056
rs,lluzhane,Lluzhane,00,,42.821944,21.168611
rs,lluzhani,Lluzhani,00,,42.821944,21.168611
rs,lluzhan,Lluzhan,00,,42.821944,21.168611
rs,lobode,Lobode,00,,43.723056,20.96
rs,loboder,Loboder,00,,43.723056,20.96
rs,locane,Locane,00,,42.524444,20.280833
rs,locan,Loçan,00,,42.524444,20.280833
rs,locevci,Locevci,00,,44.05,20.366667
rs,locika,Locika,00,,43.438333,21.698611
rs,lock,Lock,00,,45.215833,20.212222
rs,loda,Loda,00,,42.629722,20.325
rs,lofce,Lofcë,00,,42.962222,20.763611
rs,logje,Logjë,00,,42.629722,20.325
rs,logmire,Logmirë,00,,42.886667,20.848333
rs,lojanice,Lojanice,00,,44.631667,19.738889
rs,lojze,Lojze,00,,42.407778,21.114444
rs,lok,Lok,00,,45.215833,20.212222
rs,lokma mahala,Lokma Mahala,00,,42.58,20.826667
rs,lokme mahala,Lokme Mahala,00,,42.316111,21.500833
rs,lokva,Lokva,00,,42.453611,22.466667
rs,lokva mahala,Lokva Mahala,00,,42.393889,22.471111
rs,lokve,Lokve,00,,45.152778,21.031111
rs,lokvica,Lokvica,00,,42.171667,20.799444
rs,lokvice,Lokvice,00,,43.483889,19.377222
rs,lokv,Lokv,00,,42.943611,20.779444
rs,lomje,Lomje,00,,42.4125,22.2475
rs,lomnica,Lomnica,00,,43.496667,21.341111
rs,loncanik,Loncanik,00,,44.537778,20.110556
rs,lonjin,Lonjin,00,,44.221667,19.355278
rs,look,Loók,00,,45.215833,20.212222
rs,lopardince,Lopardince,00,,42.495,21.770833
rs,lopardinci,Lopardinci,00,,42.495,21.770833
rs,lopardnice,Lopardnice,00,,42.495,21.770833
rs,lopas,Lopas,00,,43.574444,21.078056
rs,lopatanj,Lopatanj,00,,44.316667,19.603611
rs,lopatnica,Lopatnica,00,,43.65,20.566667
rs,lopcak,Lopcak,00,,42.714722,20.581667
rs,lopuski han,Lopuski Han,00,,42.119444,20.650278
rs,lopusnik,Lopusnik,00,,42.565556,20.843889
rs,lopuznje,Lopuznje,00,,43.0975,20.640556
rs,loret,Loret,00,,43.897778,20.058056
rs,lose bukurovce,Lose Bukurovce,00,,42.355,21.618333
rs,loshani,Loshani,00,,42.618889,20.369722
rs,loskovac,Loskovac,00,,42.683611,20.585556
rs,losnac,Losnac,00,,43.464722,21.603333
rs,lovac,Lovac,00,,42.962222,20.763611
rs,lovce,Lovce,00,,42.402222,21.571667
rs,lovcenac,Lovcenac,00,,45.681389,19.691389
rs,lovcen potok,Lovcen Potok,00,,43.165556,20.809722
rs,lovci,Lovci,00,,43.515833,21.410833
rs,lovice,Lovicë,00,,42.9475,20.772222
rs,lovnica,Lovnica,00,,43.554722,19.672222
rs,loxha,Loxha,00,,42.629722,20.325
rs,loxhe,Loxhë,00,,42.629722,20.325
rs,lozane,Lozane,00,,42.618889,20.369722
rs,lozanj,Lozanj,00,,44.080833,19.605833
rs,lozan,Lozan,00,,43.368056,22.275278
rs,lozan mahala,Lozan Mahala,00,,42.591389,21.295278
rs,lozica,Lozica,00,,42.555278,20.763333
rs,lozice,Lozice,00,,44.099167,19.712222
rs,lozishte,Lozishte,00,,42.976944,20.818889
rs,loziste,Loziste,00,,42.976944,20.818889
rs,loznac,Loznac,00,,43.464722,21.603333
rs,lozna,Lozna,00,,43.109167,20.885278
rs,loznica,Loznica,00,21287,44.534167,19.224167
rs,loznicko polje,Loznicko Polje,00,7841,44.558056,19.215833
rs,loznjak,Loznjak,00,,43.155,21.368333
rs,lozno,Lozno,00,,43.109167,20.885278
rs,lozovik,Lozovik,00,5545,44.4625,21.103333
rs,lpushe,Lpushë,00,,42.563056,20.290833
rs,lubi e eperme,Lubi e Epërme,00,,42.146111,20.861389
rs,lubi e poshteme,Lubi e Poshtëme,00,,42.135,20.857222
rs,lubinja e eperme,Lubinja e Epërme,00,,42.146111,20.861389
rs,lubiqeve,Lubiqevë,00,,42.155556,20.733889
rs,lubizhda e hasit,Lubizhda e Hasit,00,,42.260833,20.571667
rs,lubizhda,Lubizhda,00,,42.238056,20.770556
rs,lubizhde,Lubizhdë,00,,42.238056,20.770556
rs,lubizhdo,Lubizhdo,00,,42.505278,20.7
rs,lubizhe e hasit,Lubizhë e Hasit,00,,42.260833,20.571667
rs,lubizhe,Lubizhë,00,,42.505278,20.7
rs,lubnica,Lubnica,00,,43.864167,22.198889
rs,lubova,Lubova,00,,42.739722,20.41
rs,lubovishta,Lubovishta,00,,42.056667,20.663056
rs,lubozhda,Lubozhda,00,,42.776944,20.441944
rs,lubushe,Lubushë,00,,42.563056,20.290833
rs,lubuve,Lubuvë,00,,42.739722,20.41
rs,luca,Luca,00,,44.171667,22.180833
rs,lucane,Lucane,00,,42.446944,21.704167
rs,lucani,Lucani,00,4324,43.860833,20.138056
rs,lucica,Lucica,00,,44.571944,21.184444
rs,lucice,Lucice,00,,43.309444,19.701944
rs,lucici,Lucici,00,,43.715278,19.897778
rs,lucina,Lucina,00,,43.6925,21.445833
rs,lucka reka,Lucka Reka,00,,42.9775,20.683333
rs,lucno,Lucno,00,,43.3575,20.688333
rs,ludovic,Ludovic,00,,42.71,20.751667
rs,ludwigsdorf,Ludwigsdorf,00,,45.118056,20.727222
rs,luftari,Luftari,00,,42.651111,20.608611
rs,luftar,Luftar,00,,42.651111,20.608611
rs,lugadija,Lugadija,00,,42.488611,21.173056
rs,lugadzija,Lugadzija,00,,42.488611,21.173056
rs,lugagji,Lugagji,00,,42.331389,20.903611
rs,lugaja,Lugaja,00,,42.823611,21.1875
rs,lugaje,Lugajë,00,,42.823611,21.1875
rs,lugare,Lugare,00,,42.9325,21.788611
rs,lugasi,Lugasi,00,,42.572778,21.549167
rs,lugas,Lugas,00,,42.572778,21.549167
rs,lugavcina,Lugavcina,00,,44.518889,21.068333
rs,lugaxhi,Lugaxhi,00,,42.488611,21.173056
rs,lugdreni,Lugdreni,00,,42.625,20.837778
rs,lugdren,Lugdren,00,,42.625,20.837778
rs,lug dubnica,Lug Dubnica,00,,42.800833,21.075278
rs,luge,Lugë,00,,42.557222,21.0525
rs,lugeza,Lugëza,00,,42.816667,21.386389
rs,lugez,Lugëz,00,,42.816667,21.386389
rs,lugici,Lugici,00,,42.776389,20.64
rs,lug,Lug,00,,42.557222,21.0525
rs,lug-mahala,Lug-Mahala,00,,42.330278,21.246111
rs,lugmire,Lugmirë,00,,42.601111,20.694167
rs,lugmiri,Lugmiri,00,,42.75,20.461389
rs,lugmir,Lugmir,00,,42.75,20.461389
rs,lugodijak,Lugodijak,00,,42.331389,20.903611
rs,lugodija,Lugodija,00,,42.331389,20.903611
rs,lugomerci,Lugomerci,00,,45.722778,19.1525
rs,lugovic,Lugovic,00,,42.330278,21.246111
rs,lugovo,Lugovo,00,,42.75,20.461389
rs,lugthati,Lugthati,00,,42.734722,20.509444
rs,lugthat,Lugthat,00,,42.734722,20.509444
rs,lugu,Lugu,00,,42.330278,21.246111
rs,lugumerci,Lugumerci,00,,45.722778,19.1525
rs,lugu pasic,Lugu Pasic,00,,42.669444,20.516667
rs,lujinci,Lujinci,00,,42.736944,22.326944
rs,lujinska mala,Lujinska Mala,00,,42.736944,22.326944
rs,lukacevo,Lukacevo,00,,42.971667,22.318611
rs,lukacija,Lukacija,00,,42.556667,20.473056
rs,lukacsfalva,Lukácsfalva,00,,45.303333,20.425278
rs,luka e eperme,Luka e Epërme,00,,42.545,20.307778
rs,luka e ulet,Luka e Ulët,00,,42.545833,20.335556
rs,luka,Luka,00,,42.545,20.307778
rs,lukanja,Lukanja,00,,42.294167,20.615278
rs,lukarce,Lukarce,00,,42.371944,21.818889
rs,lukare,Lukare,00,,42.709722,21.206667
rs,lukarici,Lukarici,00,,44.205,19.705833
rs,lukarje,Lukarjë,00,,43.102778,20.904722
rs,lukar,Lukar,00,,43.889444,21.147778
rs,lukarsko gosevo,Lukarsko Gosevo,00,,43.069722,20.4975
rs,lukarsko,Lukarsko,00,,43.069722,20.4975
rs,lukasan,Lukasan,00,,42.698333,20.898333
rs,lukavac,Lukavac,00,,43.548056,21.260278
rs,lukavica,Lukavica,00,,42.992222,20.325
rs,luke,Luke,00,,43.301667,19.840278
rs,lukica,Lukica,00,,44.392222,19.5925
rs,lukica mahala,Lukica Mahala,00,,44.392222,19.5925
rs,lukica mala,Lukica Mala,00,,44.550833,19.274722
rs,lukicevo,Lukicevo,00,,45.338611,20.498889
rs,lukici,Lukici,00,,43.212778,21.361389
rs,lukinaj,Lukinaj,00,,42.294167,20.615278
rs,lukinic selo,Lukinic Selo,00,,45.303333,20.425278
rs,lukinjaj,Lukinjaj,00,,42.294167,20.615278
rs,lukinje,Lukinje,00,,42.294167,20.615278
rs,lukino selo,Lukino Selo,00,,45.303333,20.425278
